TransactionID,CustomerID,Date,Amount,PaymentMethod
636,2927,2025-10-04,6288.65,Cash
637,2461,2025-03-13,7485.26,Debit Card
638,4827,2025-02-15,2564.89,Cash
639,2657,2025-04-10,5384.37,Net Banking
640,126,2025-12-17,4028.18,UPI
641,1424,2025-11-14,9934.82,UPI
642,194,2025-01-19,6471.96,Credit Card
643,3876,2025-01-10,766.84,Debit Card
644,2691,2025-06-17,6467.61,Net Banking
645,3674,2025-07-14,7248.05,Net Banking
646,4860,2025-09-20,7123.4,Cash
647,2166,2025-08-24,9587.58,Cash
648,4610,2025-08-03,8837.16,Credit Card
649,2352,2025-05-22,3370.42,UPI
650,4072,2025-01-19,9899.71,UPI
651,3487,2025-11-03,7764.09,Credit Card
652,2474,2025-06-22,9311.99,UPI
653,4694,2025-02-26,2569.7,UPI
654,2127,2025-05-21,916.24,Credit Card
655,4477,2025-07-26,9693.12,Net Banking
656,4877,2025-12-17,6858.58,UPI
657,4536,2025-11-24,3462.57,Cash
658,1793,2025-09-21,5255.45,Credit Card
659,1626,2025-08-06,4645.91,UPI
660,4289,2025-07-05,6739.54,Credit Card
661,3102,2025-09-12,1287.73,Credit Card
662,203,2025-05-08,176.85,Cash
663,3751,2025-11-12,8653.06,UPI
664,3720,2025-07-16,8746.88,Debit Card
665,1453,2025-08-17,9671.43,Cash
666,3446,2025-02-10,7235.4,Net Banking
667,3495,2025-12-19,7022.66,Cash
668,3571,2025-07-25,183.84,UPI
669,120,2025-01-12,7132.61,Credit Card
670,3306,2025-09-22,1474.68,Debit Card
671,3975,2025-09-19,461.0,Net Banking
672,2351,2025-02-04,6074.64,UPI
673,4308,2025-09-06,1149.5,UPI
674,1575,2025-09-07,1489.08,Net Banking
675,2885,2025-12-22,8444.86,UPI
676,2900,2025-08-26,5135.49,Debit Card
677,3152,2025-11-14,4644.25,Credit Card
678,4985,2025-03-25,3423.62,Credit Card
679,4617,2025-01-19,9784.71,UPI
680,4149,2025-10-15,388.53,Cash
681,4496,2025-09-10,7142.85,Debit Card
682,4927,2025-03-15,7526.99,Debit Card
683,4692,2025-08-28,8038.28,Debit Card
684,193,2025-09-06,7561.19,Cash
685,2212,2025-06-01,9814.8,Cash
686,3343,2025-08-18,9650.61,Cash
687,2536,2025-05-24,6060.65,Debit Card
688,3137,2025-08-18,2185.04,UPI
689,341,2025-08-23,8983.12,Credit Card
690,2319,2025-02-23,5317.35,UPI
691,4192,2025-03-12,7902.87,UPI
692,458,2025-09-22,3849.56,Net Banking
693,3647,2025-03-11,1679.71,Net Banking
694,1053,2025-07-23,9593.37,Credit Card
695,3563,2025-06-02,5373.13,Credit Card
696,3300,2025-06-01,6029.09,Credit Card
697,3970,2025-12-21,831.18,Cash
698,3687,2025-12-11,2808.72,UPI
699,3135,2025-05-05,3368.39,Debit Card
700,2012,2025-12-19,750.59,Net Banking
701,4875,2025-03-11,3620.38,Cash
702,3688,2025-12-14,5249.01,Cash
703,3653,2025-07-17,4492.32,Debit Card
704,498,2025-09-12,8628.35,UPI
705,344,2025-07-10,9872.5,Net Banking
706,4811,2025-12-25,3162.99,Net Banking
707,1922,2025-06-22,4105.16,Net Banking
708,813,2025-10-14,1955.39,Net Banking
709,309,2025-10-24,2188.75,Credit Card
710,3926,2025-10-24,7888.58,Net Banking
711,271,2025-11-01,4978.73,Debit Card
712,3604,2025-12-05,4998.32,Net Banking
713,3331,2025-05-02,5987.65,Credit Card
714,880,2025-01-28,6411.39,UPI
715,574,2025-09-24,9001.09,Debit Card
716,427,2025-03-20,8664.63,UPI
717,488,2025-11-22,9259.1,Credit Card
718,4395,2025-08-16,3306.71,Credit Card
719,1048,2025-02-04,4249.21,Debit Card
720,4663,2025-02-15,9073.14,Debit Card
721,662,2025-09-17,4082.69,UPI
722,1683,2025-10-15,3219.13,UPI
723,4923,2025-08-09,1819.22,UPI
724,9,2025-08-20,215.18,Debit Card
725,1514,2025-12-22,8369.14,Cash
726,1583,2025-06-18,257.89,Net Banking
727,1042,2025-09-28,858.34,Cash
728,4487,2025-02-19,4211.67,Net Banking
729,2273,2025-01-08,4887.13,Debit Card
730,4844,2025-03-20,496.34,UPI
731,3595,2025-04-27,8661.45,Cash
732,3139,2025-04-07,4614.22,Cash
733,4426,2025-05-12,8620.23,UPI
734,4345,2025-01-09,6763.29,Credit Card
735,3589,2025-06-17,8215.69,UPI
736,574,2025-01-01,3259.44,Cash
737,1274,2025-06-07,923.73,Cash
738,4898,2025-07-20,2639.71,Debit Card
739,1995,2025-10-27,836.9,Credit Card
740,1016,2025-09-08,9979.46,UPI
741,1301,2025-05-16,2792.52,Debit Card
742,484,2025-02-21,1676.08,Net Banking
743,4404,2025-11-10,5453.02,Cash
744,4490,2025-06-12,6733.95,UPI
745,404,2025-03-10,2670.85,UPI
746,1362,2025-04-20,8379.09,Credit Card
747,3453,2025-12-26,7141.09,Net Banking
748,4553,2025-10-05,5644.01,Net Banking
749,3365,2025-07-23,2900.65,Cash
750,2143,2025-05-20,2486.96,Net Banking
751,1173,2025-06-28,1840.85,Cash
752,3185,2025-12-04,520.1,Cash
753,2562,2025-01-05,2801.2,UPI
754,4512,2025-11-18,1263.65,Credit Card
755,4144,2025-01-20,9574.07,Debit Card
756,3752,2025-02-06,7659.28,Net Banking
757,605,2025-04-16,2175.74,UPI
758,4457,2025-09-21,5642.02,Credit Card
759,2907,2025-03-03,3178.79,Cash
760,4934,2025-09-04,5930.38,Credit Card
761,2496,2025-09-07,2174.71,Debit Card
762,965,2025-02-21,4647.35,UPI
763,614,2025-02-12,3597.2,Net Banking
764,1789,2025-08-15,453.14,Credit Card
765,341,2025-08-27,1357.49,Cash
766,735,2025-05-08,2182.05,Credit Card
767,2264,2025-01-09,4340.2,Debit Card
768,2663,2025-04-17,6103.48,Credit Card
769,3938,2025-05-19,8480.55,UPI
770,4518,2025-10-04,7829.47,UPI
771,4996,2025-09-19,943.55,Cash
772,338,2025-12-28,7733.25,Credit Card
773,4720,2025-06-12,708.21,Debit Card
774,4660,2025-09-23,3321.97,Credit Card
775,2316,2025-07-24,6195.42,UPI
776,2065,2025-07-19,4845.39,Net Banking
777,4329,2025-09-17,7057.31,Net Banking
778,2665,2025-02-18,3621.83,Debit Card
779,4759,2025-11-05,9173.79,Debit Card
780,2477,2025-11-19,3140.82,Net Banking
781,785,2025-12-12,7813.88,Net Banking
782,2434,2025-07-20,215.76,Net Banking
783,3080,2025-11-10,908.68,Net Banking
784,782,2025-07-22,3857.33,Debit Card
785,2593,2025-06-19,2136.48,Credit Card
786,239,2025-02-27,5349.64,Debit Card
787,1004,2025-01-02,2630.02,Cash
788,3998,2025-10-19,2916.87,Net Banking
789,331,2025-12-24,3264.98,Credit Card
790,4007,2025-01-07,4389.49,Credit Card
791,1252,2025-06-20,2821.6,Credit Card
792,3892,2025-08-15,5314.35,Credit Card
793,601,2025-06-26,9512.11,Net Banking
794,20,2025-03-18,4539.69,Net Banking
795,4809,2025-01-15,8863.4,UPI
796,3547,2025-09-22,1974.41,Net Banking
797,2366,2025-08-22,1722.6,Cash
798,3433,2025-10-24,6331.81,Net Banking
799,2881,2025-10-14,5173.8,UPI
800,1277,2025-08-01,2786.63,Net Banking
801,4086,2025-11-16,4996.39,Net Banking
802,3272,2025-11-04,2590.32,Cash
803,1480,2025-02-01,4489.95,Cash
804,3268,2025-04-18,7016.31,UPI
805,4935,2025-06-08,1261.2,Cash
806,870,2025-07-12,6244.52,Cash
807,2712,2025-02-03,3020.26,Net Banking
808,3595,2025-08-23,7957.85,Credit Card
809,1766,2025-03-05,1597.78,UPI
810,4032,2025-09-14,1417.04,UPI
811,2715,2025-01-10,601.79,UPI
812,33,2025-04-13,5764.17,Net Banking
813,2040,2025-05-20,432.19,Credit Card
814,890,2025-10-27,304.91,Cash
815,3751,2025-10-21,7314.71,UPI
816,3637,2025-12-22,4066.53,Cash
817,97,2025-03-01,3400.02,Net Banking
818,1813,2025-09-26,1722.64,Credit Card
819,4860,2025-07-28,8355.88,Debit Card
820,1682,2025-11-03,3600.67,Debit Card
821,1817,2025-11-25,4080.22,Net Banking
822,3750,2025-01-12,4540.25,UPI
823,4298,2025-12-10,9834.16,Net Banking
824,1796,2025-09-15,5270.5,UPI
825,354,2025-10-06,2781.52,Cash
826,4489,2025-03-25,3651.74,Net Banking
827,1776,2025-10-24,9169.48,UPI
828,1081,2025-06-02,2992.42,UPI
829,3129,2025-02-19,168.15,UPI
830,1569,2025-12-08,7700.14,Credit Card
831,4655,2025-01-22,9438.88,Cash
832,2566,2025-09-28,5044.27,Credit Card
833,4510,2025-10-12,4237.24,Credit Card
834,358,2025-03-10,4273.17,Net Banking
835,900,2025-06-11,687.2,Debit Card
836,1578,2025-08-20,231.63,Credit Card
837,4627,2025-08-26,6317.03,UPI
838,145,2025-11-06,936.95,Net Banking
839,1696,2025-09-23,5367.37,Cash
840,4980,2025-06-26,8486.68,Debit Card
841,705,2025-04-22,8317.56,Cash
842,616,2025-11-15,1596.47,Cash
843,4588,2025-10-05,482.45,Debit Card
844,4077,2025-05-19,9498.68,Debit Card
845,2610,2025-11-12,4096.17,Debit Card
846,4546,2025-09-20,1284.43,Cash
847,927,2025-09-04,3473.11,Cash
848,1029,2025-02-23,6251.56,Cash
849,933,2025-08-04,7155.78,Credit Card
850,4903,2025-06-08,8112.84,Credit Card
851,4981,2025-03-21,9226.46,UPI
852,3023,2025-01-05,3801.18,Credit Card
853,1189,2025-05-20,3345.42,Credit Card
854,3305,2025-06-17,9545.11,Net Banking
855,685,2025-12-26,2789.31,Net Banking
856,140,2025-12-24,3128.62,Credit Card
857,2249,2025-09-10,5290.05,Debit Card
858,4633,2025-03-15,8567.55,Debit Card
859,4502,2025-10-26,9594.21,Credit Card
860,1525,2025-09-23,3740.17,Debit Card
861,911,2025-01-14,5793.63,Debit Card
862,2249,2025-07-25,5684.53,Net Banking
863,3394,2025-06-10,8771.33,Net Banking
864,2228,2025-12-22,4232.58,Debit Card
865,603,2025-07-16,8091.55,UPI
866,2150,2025-06-08,8869.91,UPI
867,1804,2025-04-28,838.03,Debit Card
868,135,2025-05-18,324.6,Credit Card
869,3815,2025-06-17,760.97,Net Banking
870,3426,2025-12-17,9413.92,UPI
871,509,2025-09-16,6543.39,Debit Card
872,170,2025-12-10,9760.21,Net Banking
873,3813,2025-08-04,845.59,Cash
874,4584,2025-02-21,5970.97,Net Banking
875,4510,2025-03-21,3221.36,Debit Card
876,4937,2025-08-08,819.08,Net Banking
877,3708,2025-11-09,4085.33,UPI
878,2599,2025-12-20,5099.15,Net Banking
879,730,2025-10-12,2180.31,Debit Card
880,765,2025-01-12,9623.51,UPI
881,4144,2025-05-16,7551.85,Net Banking
882,2119,2025-07-15,4736.58,UPI
883,749,2025-02-21,2875.06,UPI
884,433,2025-04-02,3511.0,UPI
885,3365,2025-10-16,6399.06,Cash
886,2435,2025-12-04,5573.23,Debit Card
887,1242,2025-05-11,3613.73,Credit Card
888,589,2025-04-07,2712.41,Credit Card
889,3364,2025-10-16,4046.05,Debit Card
890,3196,2025-11-11,7765.07,Cash
891,2628,2025-09-09,9871.34,Debit Card
892,2213,2025-02-08,3932.16,UPI
893,2628,2025-12-02,1673.07,UPI
894,2892,2025-05-26,4759.4,Debit Card
895,208,2025-06-17,3572.98,UPI
896,3087,2025-07-12,1501.11,Net Banking
897,2848,2025-10-27,6118.65,Net Banking
898,1819,2025-12-20,879.5,UPI
899,4335,2025-06-27,512.43,UPI
900,189,2025-03-03,6340.71,UPI
901,927,2025-08-18,9487.78,Cash
902,4971,2025-01-27,5161.38,Net Banking
903,1429,2025-10-22,3155.17,Debit Card
904,660,2025-09-21,7674.86,Cash
905,3265,2025-10-18,5226.91,Credit Card
906,1587,2025-05-03,1843.83,Debit Card
907,4002,2025-02-18,984.59,Credit Card
908,3953,2025-12-12,2192.37,Cash
909,2908,2025-10-13,2820.9,UPI
910,1671,2025-09-14,1689.82,Net Banking
911,144,2025-10-11,7292.26,Cash
912,3564,2025-10-28,8442.3,UPI
913,1370,2025-08-26,3215.22,Net Banking
914,2791,2025-12-20,9776.09,UPI
915,226,2025-07-18,4975.26,UPI
916,913,2025-07-17,5839.61,UPI
917,1631,2025-07-24,8536.12,UPI
918,903,2025-08-20,8219.32,UPI
919,699,2025-04-05,356.56,Net Banking
920,2162,2025-07-07,8976.89,Credit Card
921,1343,2025-09-06,4220.37,Cash
922,1178,2025-05-14,7927.05,Debit Card
923,1581,2025-08-20,8942.16,UPI
924,3554,2025-02-15,6112.97,Cash
925,3348,2025-11-24,8581.6,Debit Card
926,710,2025-12-11,5121.63,Debit Card
927,1657,2025-11-02,8468.31,Cash
928,4243,2025-09-01,7260.03,Net Banking
929,4234,2025-11-20,9582.1,Credit Card
930,289,2025-08-01,5363.01,Net Banking
931,114,2025-09-19,6379.05,Cash
932,4566,2025-10-07,761.86,Credit Card
933,117,2025-07-21,8248.34,UPI
934,402,2025-06-19,9796.4,UPI
935,3944,2025-12-17,1642.47,Debit Card
936,2138,2025-06-19,2892.38,Credit Card
937,4538,2025-11-14,2663.94,UPI
938,1312,2025-12-23,115.61,Net Banking
939,1747,2025-09-21,8012.44,Net Banking
940,763,2025-08-24,2103.72,Cash
941,1842,2025-07-21,9861.66,Net Banking
942,4631,2025-12-10,3186.93,UPI
943,2665,2025-02-27,1489.45,UPI
944,4973,2025-06-04,978.4,Debit Card
945,1204,2025-02-18,9973.7,UPI
946,1685,2025-05-16,405.03,UPI
947,1643,2025-10-02,9862.69,UPI
948,939,2025-04-18,771.7,Net Banking
949,3897,2025-08-06,3193.31,Debit Card
950,348,2025-04-20,2734.41,UPI
951,2196,2025-11-19,4417.53,Credit Card
952,1592,2025-12-27,340.28,Cash
953,509,2025-07-22,6788.97,Debit Card
954,600,2025-03-15,1112.64,Net Banking
955,2697,2025-04-08,1634.42,Debit Card
956,1147,2025-02-24,3137.95,Debit Card
957,4453,2025-12-14,8332.66,Net Banking
958,3246,2025-05-13,113.88,UPI
959,3909,2025-04-01,2060.61,Credit Card
960,4610,2025-04-02,1523.64,UPI
961,2083,2025-12-20,8467.94,Debit Card
962,2695,2025-11-09,1329.97,Net Banking
963,4589,2025-03-12,9161.13,Net Banking
964,1060,2025-07-24,3883.22,UPI
965,597,2025-01-13,7462.4,UPI
966,199,2025-09-04,6837.91,Cash
967,4992,2025-07-21,6979.45,Debit Card
968,519,2025-11-08,4113.35,Net Banking
969,2699,2025-07-07,4107.04,Net Banking
970,2601,2025-08-21,657.21,Net Banking
971,441,2025-08-15,6845.48,UPI
972,4221,2025-01-14,5348.06,UPI
973,2010,2025-12-12,1981.23,Credit Card
974,4587,2025-01-12,2633.04,Cash
975,3956,2025-06-04,9013.37,Cash
976,4449,2025-06-28,3172.94,Credit Card
977,4142,2025-06-14,7057.92,Debit Card
978,3942,2025-02-03,5281.01,Credit Card
979,4381,2025-11-14,2449.41,Cash
980,4257,2025-05-11,135.66,Cash
981,4468,2025-11-26,6969.17,Debit Card
982,1793,2025-08-26,5083.68,Cash
983,2718,2025-12-09,6287.67,UPI
984,1691,2025-06-19,7312.2,UPI
985,2575,2025-02-04,3933.88,Net Banking
986,1026,2025-08-18,9508.06,Debit Card
987,1556,2025-01-15,5730.36,Cash
988,4466,2025-01-04,1159.46,Credit Card
989,1343,2025-03-26,3835.65,UPI
990,601,2025-03-08,3905.54,Net Banking
991,599,2025-06-26,2551.06,Credit Card
992,4375,2025-05-05,7978.2,Net Banking
993,4602,2025-03-25,6956.88,Credit Card
994,3336,2025-06-13,8297.92,UPI
995,3995,2025-02-24,2693.95,Credit Card
996,1535,2025-05-04,5179.11,Net Banking
997,425,2025-10-14,2651.48,Net Banking
998,1976,2025-10-17,537.19,UPI
999,3174,2025-05-16,1126.68,Debit Card
1000,962,2025-10-10,9168.41,Cash
1001,2989,2025-01-04,5738.93,Debit Card
1002,1876,2025-01-23,8969.74,Debit Card
1003,2131,2025-04-08,1883.41,Debit Card
1004,1506,2025-12-05,8827.9,Credit Card
1005,2104,2025-11-06,2120.9,Net Banking
1006,3001,2025-09-07,3469.02,Net Banking
1007,4746,2025-04-07,3903.2,Credit Card
1008,534,2025-06-28,4946.93,Debit Card
1009,1730,2025-06-24,8327.78,Net Banking
1010,1579,2025-07-05,2150.75,Net Banking
1011,185,2025-11-04,3432.39,UPI
1012,4536,2025-08-09,8545.37,Credit Card
1013,523,2025-10-27,6134.65,Cash
1014,3603,2025-02-05,9480.69,Cash
1015,1589,2025-09-04,2198.88,UPI
1016,2003,2025-09-06,4630.25,Cash
1017,751,2025-02-17,290.63,Credit Card
1018,3341,2025-10-17,9586.62,Debit Card
1019,4469,2025-11-27,6342.77,UPI
1020,3161,2025-09-06,2690.02,Cash
1021,3123,2025-10-19,8984.7,UPI
1022,214,2025-01-03,8939.25,Net Banking
1023,4222,2025-06-24,104.14,UPI
1024,839,2025-10-08,6752.52,Debit Card
1025,1023,2025-03-09,7037.42,Credit Card
1026,273,2025-07-17,4239.05,Debit Card
1027,2155,2025-06-15,2987.17,Credit Card
1028,3068,2025-09-23,6436.81,Credit Card
1029,2104,2025-06-21,1120.87,Credit Card
1030,1533,2025-01-08,4294.16,Credit Card
1031,2353,2025-10-26,5713.86,Net Banking
1032,819,2025-03-06,7258.35,Cash
1033,1311,2025-01-27,8649.46,UPI
1034,1853,2025-07-02,1542.21,Net Banking
1035,595,2025-05-27,7378.94,Credit Card
1036,4369,2025-05-17,9262.98,Cash
1037,153,2025-05-25,908.66,Cash
1038,1459,2025-10-02,7025.4,Credit Card
1039,1674,2025-10-20,9972.19,Credit Card
1040,4758,2025-09-26,3498.24,Debit Card
1041,795,2025-06-16,4134.88,Debit Card
1042,4335,2025-04-06,8800.48,Net Banking
1043,877,2025-02-06,9170.74,Debit Card
1044,391,2025-11-24,503.57,Net Banking
1045,2193,2025-09-05,451.96,Cash
1046,4804,2025-03-19,4028.15,Credit Card
1047,4301,2025-12-11,2772.75,Debit Card
1048,4562,2025-02-28,7632.09,Credit Card
1049,836,2025-02-17,9942.64,Net Banking
1050,1852,2025-04-20,9400.41,Credit Card
1051,2626,2025-03-05,3764.44,Cash
1052,2327,2025-08-02,2086.38,UPI
1053,4459,2025-08-07,3574.46,Credit Card
1054,4474,2025-11-04,633.75,Credit Card
1055,4495,2025-12-04,7583.7,Cash
1056,3556,2025-02-14,5059.11,Cash
1057,4642,2025-06-25,9808.06,Cash
1058,58,2025-01-18,7660.01,Credit Card
1059,2764,2025-08-11,5447.37,Credit Card
1060,4889,2025-11-23,3465.79,UPI
1061,3997,2025-02-18,8589.59,Net Banking
1062,3446,2025-07-08,3786.46,Cash
1063,3253,2025-12-28,461.97,Credit Card
1064,1330,2025-02-10,1982.95,Cash
1065,1679,2025-10-05,8118.16,Debit Card
1066,1183,2025-11-03,6274.72,UPI
1067,4197,2025-07-04,9149.42,Cash
1068,1946,2025-01-05,3648.79,Debit Card
1069,4680,2025-06-15,7267.25,Net Banking
1070,733,2025-11-27,3858.8,Credit Card
1071,244,2025-12-01,7786.79,Net Banking
1072,890,2025-08-02,1075.43,Cash
1073,1712,2025-08-18,4593.9,Cash
1074,626,2025-11-26,8843.21,UPI
1075,1294,2025-11-20,7893.36,Credit Card
1076,4565,2025-09-09,3890.11,UPI
1077,3600,2025-12-01,5110.4,Debit Card
1078,4685,2025-04-18,2692.13,UPI
1079,2249,2025-02-06,2253.65,Credit Card
1080,3817,2025-12-21,8611.78,Debit Card
1081,1036,2025-09-06,2720.91,Debit Card
1082,2432,2025-11-01,9019.99,Net Banking
1083,99,2025-12-01,298.5,Debit Card
1084,416,2025-06-06,331.83,Net Banking
1085,1794,2025-09-04,4088.25,UPI
1086,3447,2025-03-23,6563.42,Cash
1087,3247,2025-04-15,5517.48,Debit Card
1088,440,2025-07-25,6010.01,Debit Card
1089,4333,2025-07-07,3069.98,Credit Card
1090,1554,2025-04-24,5402.86,Credit Card
1091,3883,2025-04-18,8070.44,Credit Card
1092,1911,2025-05-28,6183.46,Net Banking
1093,1427,2025-11-05,7429.86,Credit Card
1094,176,2025-09-09,6038.89,Cash
1095,1362,2025-05-26,8221.08,Net Banking
1096,4474,2025-02-22,4319.61,Net Banking
1097,3709,2025-03-18,3178.97,Debit Card
1098,4863,2025-07-11,9930.01,Cash
1099,1812,2025-05-17,4217.3,UPI
1100,1991,2025-01-23,7070.86,UPI
1101,4785,2025-12-27,7608.25,Credit Card
1102,3263,2025-06-02,9708.37,UPI
1103,1952,2025-09-06,3429.26,Debit Card
1104,740,2025-11-04,9097.66,UPI
1105,3586,2025-05-02,9620.04,Credit Card
1106,3722,2025-05-10,3226.84,Credit Card
1107,2949,2025-08-10,3700.76,Cash
1108,46,2025-12-13,8786.11,Credit Card
1109,3757,2025-10-05,8993.69,Credit Card
1110,2655,2025-05-06,7198.41,Cash
1111,1627,2025-07-22,7799.51,Debit Card
1112,244,2025-10-23,2985.82,Net Banking
1113,291,2025-10-23,1159.39,UPI
1114,640,2025-12-09,8930.65,Cash
1115,150,2025-03-26,1424.81,UPI
1116,4682,2025-08-14,9883.33,Debit Card
1117,2140,2025-05-10,6150.38,Cash
1118,3112,2025-05-01,6974.43,Cash
1119,4164,2025-07-10,798.97,Cash
1120,1129,2025-01-03,7423.29,Credit Card
1121,1714,2025-08-28,3703.01,Net Banking
1122,3458,2025-02-10,2711.49,Net Banking
1123,2413,2025-09-05,5028.91,Cash
1124,1441,2025-06-01,9029.93,Credit Card
1125,1855,2025-02-05,3456.99,Net Banking
1126,2106,2025-09-02,8071.94,Cash
1127,1209,2025-04-04,9297.49,Net Banking
1128,4958,2025-05-12,8368.1,Cash
1129,2494,2025-10-01,4354.92,UPI
1130,1745,2025-06-27,1096.28,Credit Card
1131,3764,2025-09-08,9251.59,Credit Card
1132,3806,2025-11-03,1545.94,Cash
1133,3933,2025-09-02,2410.29,Cash
1134,4307,2025-04-17,2252.34,Debit Card
1135,574,2025-02-05,1434.76,UPI
1136,3607,2025-03-21,2843.69,Cash
1137,3112,2025-01-02,7109.1,UPI
1138,4284,2025-02-28,5830.43,Debit Card
1139,640,2025-12-16,8482.42,UPI
1140,3146,2025-03-22,649.6,UPI
1141,403,2025-10-27,9105.82,UPI
1142,4274,2025-02-01,6785.37,Net Banking
1143,3757,2025-03-10,4372.05,Debit Card
1144,4249,2025-12-10,6166.55,Credit Card
1145,2323,2025-09-02,7490.62,Cash
1146,4246,2025-06-22,7594.52,Debit Card
1147,2247,2025-09-02,3525.18,Debit Card
1148,1169,2025-06-22,5729.09,Net Banking
1149,1116,2025-01-12,392.25,UPI
1150,813,2025-11-12,6927.48,Cash
1151,584,2025-05-11,1894.21,Credit Card
1152,4421,2025-10-08,3154.16,Cash
1153,894,2025-02-04,7494.3,Credit Card
1154,4367,2025-10-10,6986.12,Cash
1155,3271,2025-05-22,6700.51,Net Banking
1156,705,2025-09-19,1793.62,Debit Card
1157,3871,2025-08-12,9664.02,Credit Card
1158,1271,2025-08-12,9602.5,Cash
1159,3596,2025-03-19,8985.61,Debit Card
1160,1547,2025-05-24,8825.19,Credit Card
1161,1974,2025-11-07,3866.96,Credit Card
1162,2804,2025-09-06,2774.71,Cash
1163,2535,2025-08-07,4569.05,Net Banking
1164,3475,2025-01-21,8386.31,Credit Card
1165,1570,2025-04-03,5123.33,UPI
1166,4184,2025-10-13,7369.18,Net Banking
1167,76,2025-01-09,7997.21,Credit Card
1168,2180,2025-04-12,2722.79,UPI
1169,4916,2025-08-24,1684.34,Credit Card
1170,4566,2025-10-03,8474.97,Debit Card
1171,2401,2025-03-15,5832.09,UPI
1172,424,2025-08-06,6341.97,Net Banking
1173,43,2025-09-09,1684.71,Cash
1174,3214,2025-02-10,3664.58,Net Banking
1175,1444,2025-03-04,8271.65,Credit Card
1176,1804,2025-09-10,1465.75,Net Banking
1177,3055,2025-10-08,6783.63,UPI
1178,2285,2025-02-03,6921.14,UPI
1179,3093,2025-08-08,3731.53,Credit Card
1180,3563,2025-04-19,7804.71,UPI
1181,1966,2025-10-11,1288.71,Debit Card
1182,2534,2025-11-28,9559.09,UPI
1183,3229,2025-12-22,1321.54,Credit Card
1184,1554,2025-03-08,4773.47,Net Banking
1185,3343,2025-04-23,1442.03,Net Banking
1186,4189,2025-06-17,2353.9,Credit Card
1187,1879,2025-02-10,3739.08,UPI
1188,4605,2025-05-26,5719.36,Net Banking
1189,3835,2025-10-05,6117.67,Debit Card
1190,4869,2025-12-27,7902.1,Cash
1191,4509,2025-01-18,2880.74,UPI
1192,2402,2025-04-05,8688.82,Debit Card
1193,2401,2025-10-18,8233.07,Debit Card
1194,2991,2025-05-28,5718.2,UPI
1195,4858,2025-05-24,1551.32,Debit Card
1196,4306,2025-07-07,3491.25,Credit Card
1197,3408,2025-02-02,8986.26,Net Banking
1198,4782,2025-02-22,696.1,Net Banking
1199,1798,2025-01-10,6824.04,Debit Card
1200,915,2025-10-25,4573.67,Cash
1201,2833,2025-07-03,6607.81,Debit Card
1202,4825,2025-11-02,7907.66,UPI
1203,1220,2025-02-10,7333.08,Debit Card
1204,1722,2025-10-16,3401.52,UPI
1205,2738,2025-11-15,8244.21,UPI
1206,3831,2025-04-11,3944.28,Debit Card
1207,4788,2025-03-15,7142.8,Cash
1208,4652,2025-05-09,3478.14,Debit Card
1209,1603,2025-12-18,5431.17,Cash
1210,36,2025-06-20,6266.29,Net Banking
1211,2013,2025-05-09,2066.4,UPI
1212,3495,2025-01-24,9817.54,Debit Card
1213,3273,2025-07-16,4972.14,Net Banking
1214,1730,2025-01-05,1279.05,Cash
1215,4946,2025-12-04,4439.03,Debit Card
1216,4591,2025-01-10,6241.74,Net Banking
1217,882,2025-05-14,7226.15,UPI
1218,2783,2025-09-01,1408.98,Credit Card
1219,4591,2025-10-24,6088.15,Net Banking
1220,3155,2025-12-18,6806.96,Cash
1221,1143,2025-11-19,718.62,UPI
1222,2550,2025-09-13,3778.38,Credit Card
1223,2619,2025-09-27,9757.51,Debit Card
1224,3777,2025-05-25,9323.23,Cash
1225,3698,2025-06-09,3765.42,UPI
1226,4745,2025-08-28,7861.26,Credit Card
1227,2118,2025-09-12,2095.55,Cash
1228,4543,2025-09-14,5179.96,UPI
1229,1258,2025-04-13,4513.8,UPI
1230,4841,2025-10-06,5160.06,Debit Card
1231,3369,2025-08-23,3452.81,Cash
1232,692,2025-09-24,9753.11,Credit Card
