TicketID,CustomerID,IssueType,Timestamp,ResolutionTime
575,1598,Technical Glitch,2025-10-05 17:50,4
576,1450,Product Query,2025-10-24 19:25,4
577,2042,Product Query,2025-01-04 15:23,7
578,4180,Account Locked,2025-06-18 10:53,3
579,1932,Product Query,2025-06-20 12:22,3
580,1796,Payment Problem,2025-11-06 08:14,5
581,283,Product Query,2025-11-15 09:34,3
582,431,Technical Glitch,2025-09-04 05:49,7
583,113,Payment Problem,2025-01-03 04:17,3
584,1917,Product Query,2025-01-18 21:17,1
585,876,Product Query,2025-10-18 11:51,3
586,3092,Login Issue,2025-08-03 10:08,6
587,694,Payment Problem,2025-10-17 21:27,6
588,26,Login Issue,2025-12-22 10:03,7
589,1940,Technical Glitch,2025-08-07 07:07,1
590,412,Product Query,2025-07-03 09:42,3
591,3254,Payment Problem,2025-01-02 16:52,5
592,580,Account Locked,2025-10-18 15:16,4
593,4457,Technical Glitch,2025-07-03 08:21,4
594,39,Login Issue,2025-12-27 18:03,2
595,3375,Technical Glitch,2025-03-08 23:39,4
596,2457,Login Issue,2025-01-20 15:12,2
597,347,Account Locked,2025-09-25 05:40,5
598,3248,Technical Glitch,2025-03-28 10:29,5
599,2081,Product Query,2025-09-17 20:13,1
600,915,Login Issue,2025-11-18 10:05,5
601,3978,Technical Glitch,2025-11-20 15:28,2
602,1917,Account Locked,2025-08-19 19:59,7
603,2576,Product Query,2025-04-25 09:10,7
604,1108,Payment Problem,2025-06-24 00:45,6
605,2868,Product Query,2025-02-05 11:13,3
606,1100,Account Locked,2025-06-04 03:58,4
607,2359,Payment Problem,2025-02-09 18:20,4
608,3922,Technical Glitch,2025-09-20 16:23,4
609,204,Account Locked,2025-03-11 04:43,4
610,479,Payment Problem,2025-01-26 14:53,7
611,2224,Technical Glitch,2025-09-11 18:14,6
612,170,Payment Problem,2025-08-25 12:54,1
613,2518,Product Query,2025-01-12 14:49,4
614,4460,Payment Problem,2025-08-07 11:06,5
615,1577,Payment Problem,2025-01-21 06:35,1
616,1854,Account Locked,2025-12-04 02:26,7
617,2192,Payment Problem,2025-05-27 03:13,2
618,1792,Technical Glitch,2025-07-10 03:08,7
619,3754,Account Locked,2025-05-27 09:42,3
620,913,Technical Glitch,2025-02-17 15:41,2
621,2204,Login Issue,2025-06-05 14:17,1
622,4881,Product Query,2025-10-06 19:29,6
623,3375,Product Query,2025-10-08 05:37,6
624,4893,Product Query,2025-02-20 10:40,6
625,161,Technical Glitch,2025-03-04 11:26,7
626,1108,Account Locked,2025-10-13 02:16,1
627,8,Technical Glitch,2025-01-11 12:26,4
628,2498,Account Locked,2025-10-01 07:04,1
629,1359,Technical Glitch,2025-03-16 15:59,6
630,4306,Account Locked,2025-11-19 05:42,6
631,4075,Account Locked,2025-08-18 16:26,3
632,3731,Login Issue,2025-11-05 15:28,2
633,682,Account Locked,2025-07-23 22:32,5
634,249,Technical Glitch,2025-07-18 06:49,4
635,132,Technical Glitch,2025-07-22 20:57,3
636,162,Payment Problem,2025-04-27 13:42,6
637,4431,Account Locked,2025-10-25 09:11,3
638,2835,Technical Glitch,2025-07-26 02:02,5
639,112,Technical Glitch,2025-07-19 10:29,3
640,3665,Payment Problem,2025-09-17 05:10,1
641,1944,Product Query,2025-04-15 18:30,5
642,3522,Account Locked,2025-06-15 07:09,7
643,3420,Login Issue,2025-05-28 06:27,1
644,4602,Payment Problem,2025-01-05 01:32,4
645,2462,Payment Problem,2025-09-19 19:33,3
646,1469,Login Issue,2025-11-20 07:03,7
647,2983,Payment Problem,2025-12-07 15:14,2
648,112,Product Query,2025-05-07 07:41,6
649,3509,Login Issue,2025-07-02 02:44,5
650,4832,Product Query,2025-12-16 18:42,5
651,2676,Product Query,2025-09-12 18:46,6
652,2944,Login Issue,2025-03-09 17:06,4
653,1888,Technical Glitch,2025-09-20 20:31,4
654,2061,Technical Glitch,2025-12-23 08:28,3
655,2308,Account Locked,2025-12-19 05:00,2
656,369,Technical Glitch,2025-05-09 02:16,6
657,1782,Account Locked,2025-07-21 13:34,5
658,194,Account Locked,2025-10-23 05:34,2
659,448,Login Issue,2025-04-22 01:11,5
660,4647,Technical Glitch,2025-08-02 06:38,4
661,4763,Product Query,2025-10-21 19:31,7
662,1275,Account Locked,2025-08-28 14:09,7
663,3658,Product Query,2025-08-09 09:13,2
664,282,Product Query,2025-01-19 12:15,3
665,2702,Technical Glitch,2025-10-03 23:59,6
666,3186,Technical Glitch,2025-06-07 03:16,2
667,716,Technical Glitch,2025-02-26 13:48,1
668,145,Account Locked,2025-08-15 17:00,1
669,1438,Login Issue,2025-04-04 08:18,5
670,3338,Account Locked,2025-03-02 08:38,3
671,4395,Account Locked,2025-07-10 05:44,6
672,4383,Technical Glitch,2025-11-25 02:31,5
673,4193,Payment Problem,2025-02-22 01:28,5
674,1098,Product Query,2025-08-23 15:38,5
675,2669,Technical Glitch,2025-04-18 22:34,6
676,4759,Product Query,2025-06-25 13:15,2
677,4846,Account Locked,2025-12-14 10:27,1
678,4936,Technical Glitch,2025-02-14 17:18,3
679,4576,Product Query,2025-04-09 05:34,2
680,2018,Product Query,2025-06-23 15:50,6
681,1674,Login Issue,2025-04-27 19:30,6
682,1028,Technical Glitch,2025-09-21 17:33,2
683,3232,Technical Glitch,2025-09-28 21:52,2
684,3123,Account Locked,2025-11-27 06:48,3
685,2183,Account Locked,2025-08-07 08:45,7
686,1917,Product Query,2025-11-25 13:40,7
687,1141,Login Issue,2025-11-16 04:51,7
688,4097,Payment Problem,2025-12-25 22:53,5
689,1576,Account Locked,2025-11-08 11:24,2
690,442,Technical Glitch,2025-04-16 07:43,2
691,2346,Technical Glitch,2025-08-01 01:39,2
692,1052,Product Query,2025-05-05 20:53,2
693,2654,Account Locked,2025-03-17 04:43,4
694,2717,Product Query,2025-11-15 20:17,4
695,2664,Technical Glitch,2025-09-13 02:30,6
696,3383,Account Locked,2025-03-17 02:57,1
697,655,Product Query,2025-06-26 12:28,7
698,2668,Technical Glitch,2025-11-03 14:33,3
699,4838,Login Issue,2025-10-07 01:00,5
700,2333,Product Query,2025-05-06 22:24,2
701,3101,Payment Problem,2025-05-12 14:54,1
702,1658,Account Locked,2025-02-09 19:32,2
703,2846,Login Issue,2025-11-03 15:56,6
704,1354,Technical Glitch,2025-07-28 01:55,4
705,1147,Login Issue,2025-02-06 06:22,1
706,3573,Account Locked,2025-10-28 13:35,3
707,314,Product Query,2025-01-08 07:18,1
708,4048,Technical Glitch,2025-10-15 03:24,4
709,3287,Technical Glitch,2025-06-25 12:12,4
710,2382,Technical Glitch,2025-10-02 15:15,1
711,2587,Technical Glitch,2025-11-15 21:25,5
712,4785,Product Query,2025-02-10 13:08,2
713,595,Account Locked,2025-01-04 12:26,5
714,3907,Product Query,2025-01-26 18:54,4
715,4904,Technical Glitch,2025-07-25 23:45,1
716,921,Login Issue,2025-01-06 21:23,7
717,3087,Technical Glitch,2025-08-17 22:43,4
718,1120,Product Query,2025-08-09 06:23,4
719,4793,Login Issue,2025-07-22 19:16,3
720,4497,Account Locked,2025-12-20 12:44,6
721,4255,Account Locked,2025-04-01 07:46,5
722,4580,Login Issue,2025-08-25 13:40,2
723,1826,Payment Problem,2025-05-07 02:58,2
724,4843,Payment Problem,2025-02-10 17:29,5
725,36,Login Issue,2025-10-06 17:03,1
726,1715,Technical Glitch,2025-08-20 18:39,2
727,3029,Technical Glitch,2025-10-27 07:29,7
728,3258,Product Query,2025-01-17 23:43,6
729,4098,Account Locked,2025-04-19 07:10,4
730,2290,Account Locked,2025-01-06 22:51,6
731,4071,Payment Problem,2025-09-04 08:47,1
732,1137,Product Query,2025-11-08 09:32,1
733,3196,Login Issue,2025-06-11 17:17,7
734,315,Payment Problem,2025-02-01 23:35,1
735,2927,Technical Glitch,2025-12-04 04:19,3
736,4567,Login Issue,2025-11-03 17:46,3
737,4844,Payment Problem,2025-07-27 04:43,2
738,1330,Account Locked,2025-04-28 10:04,3
739,1853,Product Query,2025-04-17 04:48,3
740,2811,Technical Glitch,2025-10-21 09:27,4
741,4978,Technical Glitch,2025-08-05 07:48,1
742,2518,Login Issue,2025-08-18 20:07,6
743,2299,Payment Problem,2025-09-12 04:54,4
744,895,Login Issue,2025-07-11 09:13,1
745,2593,Payment Problem,2025-10-04 20:44,7
746,386,Payment Problem,2025-04-11 05:38,1
747,580,Payment Problem,2025-01-20 09:21,1
748,2164,Login Issue,2025-08-13 16:15,7
749,3660,Account Locked,2025-10-22 11:44,4
750,4033,Login Issue,2025-02-06 06:59,4
751,1696,Login Issue,2025-09-03 04:33,7
752,1253,Account Locked,2025-01-28 20:57,7
753,2829,Account Locked,2025-07-02 06:47,3
754,428,Product Query,2025-04-20 08:13,3
755,4109,Login Issue,2025-01-17 10:16,4
756,4733,Payment Problem,2025-05-05 13:47,6
757,4806,Login Issue,2025-12-05 02:51,1
758,2519,Product Query,2025-07-07 23:26,7
759,1201,Product Query,2025-04-16 23:52,5
760,2581,Login Issue,2025-05-22 17:51,2
761,255,Payment Problem,2025-01-11 14:32,3
762,4610,Technical Glitch,2025-09-15 00:51,6
763,3948,Payment Problem,2025-07-23 20:31,4
764,889,Payment Problem,2025-01-08 08:48,6
765,4254,Technical Glitch,2025-07-11 20:30,7
766,1553,Login Issue,2025-12-01 22:25,6
767,4414,Technical Glitch,2025-05-26 13:23,4
768,356,Account Locked,2025-07-08 22:38,4
769,3087,Product Query,2025-01-12 09:48,4
770,969,Account Locked,2025-12-10 19:16,4
771,4301,Technical Glitch,2025-02-18 00:16,7
772,1531,Login Issue,2025-11-12 23:25,4
773,63,Login Issue,2025-03-08 11:29,6
774,1421,Product Query,2025-02-11 00:13,6
775,574,Account Locked,2025-10-12 02:45,2
776,445,Account Locked,2025-03-09 03:28,1
777,908,Product Query,2025-06-14 10:13,6
778,2812,Payment Problem,2025-11-01 02:37,2
779,2448,Login Issue,2025-11-21 22:44,7
780,2106,Technical Glitch,2025-02-06 11:57,5
781,2484,Account Locked,2025-11-19 21:25,5
782,3163,Technical Glitch,2025-01-04 14:37,4
783,4455,Login Issue,2025-06-22 22:08,4
784,483,Technical Glitch,2025-10-01 06:06,6
785,2591,Login Issue,2025-01-20 23:04,6
786,3028,Product Query,2025-03-03 11:58,6
787,2396,Technical Glitch,2025-07-16 21:57,2
788,155,Technical Glitch,2025-12-25 08:59,5
789,725,Payment Problem,2025-03-25 10:17,2
790,1435,Payment Problem,2025-06-09 14:56,2
791,2615,Payment Problem,2025-10-25 14:32,3
792,3124,Technical Glitch,2025-08-23 20:41,2
793,4923,Payment Problem,2025-06-23 16:32,5
794,915,Account Locked,2025-08-16 15:28,1
795,1572,Payment Problem,2025-06-20 12:02,2
796,1961,Product Query,2025-01-07 19:50,4
797,633,Technical Glitch,2025-05-26 15:57,6
798,185,Login Issue,2025-04-19 11:39,6
799,224,Technical Glitch,2025-07-24 04:03,3
800,4164,Payment Problem,2025-09-06 18:41,3
801,1208,Login Issue,2025-03-06 06:18,2
802,750,Technical Glitch,2025-07-06 07:32,5
803,1520,Account Locked,2025-01-08 05:08,6
804,382,Login Issue,2025-05-07 08:33,1
805,2491,Payment Problem,2025-12-25 01:48,3
806,2885,Payment Problem,2025-08-03 02:38,7
807,4289,Payment Problem,2025-09-12 06:11,6
808,1396,Product Query,2025-10-03 22:01,4
809,1672,Account Locked,2025-05-18 11:31,1
810,56,Product Query,2025-05-12 16:38,5
811,1819,Account Locked,2025-08-02 04:47,6
812,206,Product Query,2025-07-14 08:10,6
813,1344,Login Issue,2025-04-20 23:19,2
814,4438,Payment Problem,2025-06-22 10:47,5
815,157,Account Locked,2025-07-04 13:22,1
816,4849,Login Issue,2025-11-10 12:43,5
817,3500,Account Locked,2025-09-26 09:17,5
818,1348,Login Issue,2025-03-14 18:15,5
819,3380,Product Query,2025-05-20 08:09,4
820,2574,Payment Problem,2025-09-17 00:58,7
821,2835,Product Query,2025-06-02 05:22,4
822,1230,Payment Problem,2025-10-27 06:48,6
823,1782,Technical Glitch,2025-07-10 09:48,7
824,2908,Technical Glitch,2025-04-07 02:38,6
825,1570,Payment Problem,2025-11-16 17:13,4
826,3002,Product Query,2025-10-05 00:00,6
827,4252,Account Locked,2025-12-13 10:28,1
828,2026,Payment Problem,2025-09-04 04:02,7
829,1908,Payment Problem,2025-05-10 15:01,5
830,3603,Login Issue,2025-01-26 22:30,1
831,4946,Product Query,2025-05-14 05:03,4
832,1224,Payment Problem,2025-10-25 03:25,5
833,3666,Login Issue,2025-04-01 12:30,2
834,4924,Product Query,2025-08-22 06:15,1
835,3351,Login Issue,2025-07-02 12:50,2
836,2577,Account Locked,2025-06-26 04:37,7
837,743,Product Query,2025-09-12 00:16,5
838,550,Technical Glitch,2025-05-26 02:59,2
839,3915,Technical Glitch,2025-08-08 09:00,6
840,662,Technical Glitch,2025-01-01 13:46,1
841,4144,Product Query,2025-12-07 02:04,5
842,1745,Payment Problem,2025-04-27 23:46,1
843,3209,Technical Glitch,2025-08-05 08:07,2
844,3464,Product Query,2025-01-15 12:36,4
845,3654,Account Locked,2025-12-12 17:08,1
846,4390,Technical Glitch,2025-04-17 02:36,4
847,2071,Technical Glitch,2025-08-28 11:18,4
848,3368,Login Issue,2025-05-10 23:19,4
849,4628,Payment Problem,2025-03-08 07:31,7
850,3437,Technical Glitch,2025-09-13 06:44,4
851,4994,Product Query,2025-05-11 19:35,1
852,4553,Product Query,2025-03-22 02:40,2
853,3818,Account Locked,2025-03-12 06:38,2
854,568,Payment Problem,2025-06-17 01:02,5
855,3722,Account Locked,2025-03-21 00:03,1
856,4497,Login Issue,2025-01-17 06:37,4
857,4223,Product Query,2025-07-16 16:51,5
858,3437,Account Locked,2025-11-22 21:36,2
859,3275,Product Query,2025-12-22 05:48,2
860,1130,Technical Glitch,2025-08-25 14:52,1
861,1305,Login Issue,2025-01-02 19:55,4
862,2393,Product Query,2025-07-12 21:17,2
863,74,Account Locked,2025-06-22 04:36,1
864,4256,Login Issue,2025-09-17 12:47,3
865,1657,Account Locked,2025-01-16 22:52,1
866,1456,Technical Glitch,2025-09-18 07:33,7
867,2543,Payment Problem,2025-08-06 04:17,1
868,2242,Product Query,2025-08-13 03:14,4
869,4993,Payment Problem,2025-08-05 23:50,3
870,2028,Account Locked,2025-07-02 12:58,5
871,3032,Login Issue,2025-08-03 20:54,6
872,1519,Product Query,2025-06-06 04:12,1
873,3106,Account Locked,2025-04-27 12:57,7
874,4832,Technical Glitch,2025-03-19 07:04,6
875,652,Product Query,2025-05-22 01:18,7
876,1384,Payment Problem,2025-07-03 00:49,6
877,2216,Product Query,2025-04-09 11:31,2
878,640,Payment Problem,2025-07-02 04:35,4
879,3375,Login Issue,2025-10-15 01:38,1
880,3743,Login Issue,2025-10-24 18:56,1
881,3841,Product Query,2025-06-18 18:31,3
882,1190,Payment Problem,2025-05-27 13:28,3
883,730,Product Query,2025-03-22 17:24,2
884,287,Account Locked,2025-03-27 19:07,3
885,1354,Technical Glitch,2025-07-06 13:54,1
886,769,Technical Glitch,2025-01-23 04:49,2
887,2466,Login Issue,2025-05-28 10:42,1
888,990,Login Issue,2025-08-08 17:23,3
889,4984,Technical Glitch,2025-01-19 07:36,3
890,4369,Technical Glitch,2025-08-02 07:30,2
891,2660,Payment Problem,2025-10-06 07:29,2
892,2017,Login Issue,2025-04-26 12:46,4
893,2161,Product Query,2025-11-11 02:15,5
894,3829,Account Locked,2025-02-16 00:59,3
895,3248,Payment Problem,2025-12-25 23:02,4
896,1093,Product Query,2025-05-01 05:06,1
897,644,Account Locked,2025-03-23 19:26,1
898,773,Product Query,2025-02-04 04:38,7
899,3937,Product Query,2025-11-27 17:46,1
900,4201,Product Query,2025-09-20 06:15,2
901,3240,Technical Glitch,2025-07-05 05:48,5
902,1551,Technical Glitch,2025-02-22 23:27,3
903,4794,Technical Glitch,2025-04-22 08:54,1
904,3806,Account Locked,2025-07-10 12:44,3
905,1468,Technical Glitch,2025-09-24 12:17,7
906,2305,Payment Problem,2025-07-13 15:01,3
907,4226,Login Issue,2025-03-11 12:37,3
908,1296,Payment Problem,2025-01-18 06:14,5
909,1200,Product Query,2025-11-27 04:05,5
910,756,Technical Glitch,2025-09-02 13:44,5
911,223,Technical Glitch,2025-01-01 11:36,5
912,3409,Payment Problem,2025-09-11 12:03,6
913,1403,Login Issue,2025-03-03 19:07,2
914,971,Technical Glitch,2025-06-04 00:28,2
915,2398,Product Query,2025-01-27 08:05,5
916,2348,Login Issue,2025-12-11 14:19,4
917,298,Technical Glitch,2025-11-09 21:43,3
918,3644,Account Locked,2025-01-18 02:28,6
919,1783,Payment Problem,2025-06-21 19:47,1
920,331,Technical Glitch,2025-05-26 17:22,4
921,715,Payment Problem,2025-03-23 08:13,6
922,894,Payment Problem,2025-03-13 01:11,6
923,4642,Product Query,2025-12-22 14:48,6
924,4847,Product Query,2025-04-28 11:31,7
925,1140,Login Issue,2025-05-02 03:13,1
926,1237,Technical Glitch,2025-11-08 22:53,4
927,4141,Login Issue,2025-02-23 08:45,1
928,3391,Technical Glitch,2025-06-04 17:46,5
929,4850,Account Locked,2025-05-23 10:00,4
930,1754,Technical Glitch,2025-04-25 18:46,6
931,2789,Technical Glitch,2025-10-11 12:02,2
932,4967,Account Locked,2025-09-13 05:02,1
933,3544,Product Query,2025-06-12 22:14,5
934,4196,Payment Problem,2025-10-22 07:02,5
935,569,Account Locked,2025-08-21 23:34,1
936,1668,Technical Glitch,2025-11-21 08:18,6
937,1220,Technical Glitch,2025-01-02 21:21,3
938,3227,Login Issue,2025-09-16 17:28,2
939,2128,Payment Problem,2025-02-10 12:49,1
940,2561,Account Locked,2025-01-11 02:57,5
941,3778,Account Locked,2025-05-17 13:15,3
942,1236,Product Query,2025-11-11 12:42,5
943,4098,Payment Problem,2025-12-08 14:59,3
944,1363,Technical Glitch,2025-02-18 23:32,3
945,325,Technical Glitch,2025-08-21 12:07,4
946,2700,Login Issue,2025-05-12 14:01,7
947,4536,Login Issue,2025-07-14 03:24,6
948,1376,Product Query,2025-10-13 03:37,4
949,3751,Product Query,2025-01-16 03:22,7
950,4461,Product Query,2025-09-23 23:37,4
951,4018,Account Locked,2025-02-19 05:56,6
952,3819,Payment Problem,2025-01-26 12:32,6
953,695,Product Query,2025-06-22 07:35,6
954,1954,Login Issue,2025-08-21 13:36,2
955,3783,Account Locked,2025-04-13 08:03,1
956,4676,Account Locked,2025-12-13 08:15,3
957,2653,Login Issue,2025-06-02 06:36,6
958,683,Technical Glitch,2025-01-09 13:32,3
959,2571,Technical Glitch,2025-09-08 09:16,1
960,1209,Product Query,2025-12-25 13:36,6
961,3040,Login Issue,2025-12-03 05:42,3
962,2661,Login Issue,2025-07-26 01:00,7
963,2749,Login Issue,2025-01-01 22:37,4
964,1153,Account Locked,2025-03-25 17:27,5
965,3441,Product Query,2025-04-15 11:55,7
966,956,Technical Glitch,2025-08-14 13:32,6
967,3786,Technical Glitch,2025-05-13 02:25,6
968,3846,Login Issue,2025-07-15 12:11,4
969,3347,Login Issue,2025-10-24 22:31,3
970,1864,Technical Glitch,2025-03-17 08:51,6
971,4388,Account Locked,2025-11-10 11:44,4
972,4747,Product Query,2025-07-12 21:32,5
973,3213,Account Locked,2025-11-12 09:39,4
974,2420,Product Query,2025-11-09 02:45,7
975,4493,Product Query,2025-08-18 04:52,4
976,4363,Product Query,2025-04-11 22:54,2
977,2736,Login Issue,2025-07-16 19:13,3
978,685,Account Locked,2025-04-26 08:12,5
979,999,Payment Problem,2025-12-01 00:19,5
980,4974,Login Issue,2025-09-18 18:49,4
981,4331,Login Issue,2025-08-01 23:43,4
982,4679,Login Issue,2025-01-13 13:31,2
983,1557,Account Locked,2025-09-10 01:37,3
984,1717,Account Locked,2025-02-18 05:59,1
985,1213,Technical Glitch,2025-06-12 05:59,3
986,283,Account Locked,2025-07-23 07:30,5
987,3137,Login Issue,2025-09-11 04:01,6
988,4003,Login Issue,2025-09-17 13:07,4
989,132,Product Query,2025-12-15 12:06,5
990,1023,Product Query,2025-03-03 06:52,3
991,1189,Product Query,2025-12-25 19:10,7
992,1590,Product Query,2025-02-23 11:05,1
993,2146,Payment Problem,2025-03-21 12:09,6
994,1658,Payment Problem,2025-01-09 01:04,1
995,4053,Product Query,2025-05-04 18:27,6
996,1245,Account Locked,2025-03-21 19:33,2
997,4692,Login Issue,2025-05-03 09:42,3
998,4482,Login Issue,2025-12-07 20:59,5
999,418,Product Query,2025-08-23 18:37,2
1000,1061,Login Issue,2025-05-19 06:00,3
1001,471,Product Query,2025-05-14 06:57,3
1002,4352,Account Locked,2025-10-20 05:01,1
1003,647,Account Locked,2025-08-20 17:50,1
1004,758,Payment Problem,2025-12-24 19:33,6
1005,2219,Account Locked,2025-08-23 06:46,6
1006,2608,Account Locked,2025-04-16 14:16,7
1007,2422,Product Query,2025-06-11 13:45,3
1008,3625,Account Locked,2025-04-09 16:11,3
1009,2387,Technical Glitch,2025-05-27 16:53,6
1010,777,Product Query,2025-10-05 11:07,6
1011,1673,Technical Glitch,2025-10-19 09:18,7
1012,1316,Payment Problem,2025-06-02 11:17,1
1013,2033,Account Locked,2025-03-02 10:21,1
1014,262,Product Query,2025-12-21 08:09,4
1015,468,Account Locked,2025-01-21 19:12,2
1016,4930,Account Locked,2025-06-10 10:29,3
1017,345,Payment Problem,2025-03-28 02:04,2
1018,1877,Account Locked,2025-03-06 04:31,6
1019,3398,Login Issue,2025-12-27 05:50,5
1020,2356,Product Query,2025-06-08 09:55,3
1021,3642,Product Query,2025-01-23 05:15,1
1022,3589,Product Query,2025-12-02 01:41,4
1023,4966,Product Query,2025-07-22 14:43,6
1024,2361,Product Query,2025-10-24 06:28,6
1025,3566,Technical Glitch,2025-08-18 17:29,5
1026,1430,Login Issue,2025-09-12 23:58,6
1027,1024,Payment Problem,2025-03-25 19:44,1
1028,615,Payment Problem,2025-03-20 08:59,6
1029,3257,Login Issue,2025-03-15 22:30,4
1030,2500,Payment Problem,2025-11-20 00:38,3
1031,1332,Technical Glitch,2025-09-22 08:41,6
1032,4785,Product Query,2025-05-03 19:33,7
1033,697,Payment Problem,2025-07-09 22:15,6
1034,537,Technical Glitch,2025-11-14 10:49,5
1035,2063,Account Locked,2025-09-23 12:12,1
1036,291,Login Issue,2025-11-18 05:16,4
1037,158,Payment Problem,2025-02-12 15:33,4
1038,1886,Payment Problem,2025-02-24 01:16,6
1039,4374,Account Locked,2025-05-13 09:59,2
1040,2394,Payment Problem,2025-11-21 04:34,2
1041,1648,Payment Problem,2025-02-14 12:28,3
1042,230,Payment Problem,2025-03-06 20:25,6
1043,729,Login Issue,2025-04-18 08:53,2
1044,700,Account Locked,2025-07-21 04:31,2
1045,473,Login Issue,2025-12-05 06:18,5
1046,2615,Product Query,2025-08-23 13:39,5
1047,3882,Login Issue,2025-02-28 02:14,7
1048,3154,Technical Glitch,2025-01-06 11:54,7
1049,3807,Account Locked,2025-05-01 15:17,1
1050,1614,Login Issue,2025-07-01 17:21,4
1051,4394,Technical Glitch,2025-01-27 12:32,4
1052,4307,Payment Problem,2025-09-17 03:37,3
1053,2732,Account Locked,2025-11-26 08:34,7
1054,4480,Product Query,2025-04-08 05:42,2
1055,4349,Technical Glitch,2025-12-01 15:40,5
1056,1442,Login Issue,2025-05-04 12:41,6
